title,authors,year,venue,abstract_or_snippet,pub_url,eprint_url,num_citations,citedby_url
Rest meets react: Self-improvement for multi-step reasoning llm agent,R Aksitov; S Miryoosefi; Z Li; D Li; S Babayan,2023,arXiv preprint arXiv …,"Several systems have combined knowledge retrieval with a large language model (LLM) to   To address these deficiencies, we define a ReAct-style LLM agent with the ability to reason",https://arxiv.org/abs/2312.10003,https://arxiv.org/pdf/2312.10003,88,"/scholar?cites=14177829017327265947&as_sdt=5,33&sciodt=0,33&hl=en"
Action contextualization: Adaptive task planning and action tuning using large language models,S Gupta; K Yao; L Niederhauser,2024,IEEE Robotics and …,"Moreover, to enhance LLM-based robotic task planning performance, [6] proposed a validation  framework through iterative self-refinement to improve task success rates. [16] proposed",https://ieeexplore.ieee.org/abstract/document/10679904/,https://arxiv.org/pdf/2404.13191,20,"/scholar?cites=13591566796576990092&as_sdt=5,33&sciodt=0,33&hl=en"
Plangenllms: A modern survey of llm planning capabilities,H Wei; Z Zhang; S He; T Xia; S Pan,2025,Proceedings of the 63rd …,Our survey aims to offer a comprehensive overview of current LLM planners to fill this gap. It  builds  and newcomers interested in leveraging LLM planning to support agentic workflows.,https://aclanthology.org/2025.acl-long.958/,https://aclanthology.org/2025.acl-long.958.pdf,78,"/scholar?cites=7154060866425652896&as_sdt=5,33&sciodt=0,33&hl=en"
Reflact: World-grounded decision making in llm agents via goal-state reflection,J Kim; S Rhee; M Kim; D Kim; S Lee,2025,Proceedings of the …,"Our analysis finds that this stems from ReAct’s inability to maintain consistent internal beliefs   Notably, ReflAct even outperforms ReAct with added enhancement modules (eg, Reflexion,",https://aclanthology.org/2025.emnlp-main.1697/,https://aclanthology.org/2025.emnlp-main.1697.pdf,17,"/scholar?cites=8836360796945414956&as_sdt=5,33&sciodt=0,33&hl=en"
Safeagentbench: A benchmark for safe task planning of embodied llm agents,S Yin; X Pang; Y Ding; M Chen; Y Bi; Y Xiong,2024,arXiv preprint arXiv …,"To evaluate the task planning performance of embodied agents, we consider both task-execution-based  and LLM-based evaluation methods. Unlike previous benchmarks(Choi et al.,",https://arxiv.org/abs/2412.13178,https://arxiv.org/pdf/2412.13178,33,"/scholar?cites=16677803961687832945&as_sdt=5,33&sciodt=0,33&hl=en"
Automating Head-and-Neck Cancer Intensity Modulated Radiation Therapy Treatment Planning with a ReAct Large Language Model Agent,D Yang; X Wu; Y Xie; X Li; Q Wu; QJJ Wu,2025,International Journal of …,"In this study, we aim to address these limitations by augmenting an LLM with custom-designed  functions and implement the LLM to perform treatment planning for head-and-neck cancer",https://www.redjournal.org/article/S0360-3016(25)01684-0/abstract,https://www.redjournal.org/article/S0360-3016(25)01684-0/fulltext,0,
"Multi-step reasoning with large language models, a survey",A Plaat; A Wong; S Verberne; J Broekens,2025,ACM Computing …,"information, we can also let the LLM itself study the problem to write the best reasoning-prompt.  An example of such self-improvement is Auto-chain-of-thought [193]. This approach",https://dl.acm.org/doi/abs/10.1145/3774896,https://dl.acm.org/doi/full/10.1145/3774896,33,"/scholar?cites=1560374288419767591&as_sdt=5,33&sciodt=0,33&hl=en"
Layered chain-of-thought prompting: Advancing explainability in multi-agent LLM systems,T Abbas; N Kallinteris,2025,Minds and Machines,Chain-of-Thought (CoT) prompting represents a significant advancement in improving the  explainability and reasoning capabilities of multi-agent large language model (LLM agent LLM,https://www.researchgate.net/profile/Nikoletta-Kallinteris/publication/388834960_Layered_Chain-of-Thought_Prompting_Advancing_Explainability_in_Multi-Agent_LLM_Systems/links/67a90144461fb56424d31fa8/Layered-Chain-of-Thought-Prompting-Advancing-Explainability-in-Multi-Agent-LLM-Systems.pdf,https://www.researchgate.net/profile/Nikoletta-Kallinteris/publication/388834960_Layered_Chain-of-Thought_Prompting_Advancing_Explainability_in_Multi-Agent_LLM_Systems/links/67a90144461fb56424d31fa8/Layered-Chain-of-Thought-Prompting-Advancing-Explainability-in-Multi-Agent-LLM-Systems.pdf,1,"/scholar?cites=12153722758833120020&as_sdt=5,33&sciodt=0,33&hl=en"
Exploring react prompting for task-oriented dialogue: Insights and shortcomings,M Elizabeth; M Veyret; M Couceiro,2025,Proceedings of the …,"(ii) We evaluate our ReAct-LLM system both with a simulated user and with humans, and  we include a manual qualitative analysis of human dialogues and a API cost versus",https://aclanthology.org/2025.iwsds-1.12/,https://aclanthology.org/2025.iwsds-1.12.pdf,4,"/scholar?cites=1683247182792676913&as_sdt=5,33&sciodt=0,33&hl=en"
"Respact: Harmonizing reasoning, speaking, and acting towards building large language model-based conversational ai agents",V Dongre; X Yang; EC Acikgoz; S Dey,2025,Proceedings of the …,"prompting strategy as used in ReAct; we randomly annotate  ReAct prompts are constructed  using the same trajectories  set, it favors neither ReSpAct nor ReAct and provides a fair and",https://aclanthology.org/2025.iwsds-1.7/,https://aclanthology.org/2025.iwsds-1.7.pdf,11,"/scholar?cites=10087725323501658183&as_sdt=5,33&sciodt=0,33&hl=en"
Twostep: Multi-agent task planning using classical planners and large language models,D Bai; I Singh; D Traum; J Thomason,2024,arXiv preprint arXiv:2403.17246,"We demonstrate that LLM-based goal decomposition leads to faster planning times than  solving  Additionally, we find that LLM-based approximations of subgoals result in similar multi-",https://arxiv.org/abs/2403.17246,https://arxiv.org/pdf/2403.17246?,54,"/scholar?cites=720699404234976235&as_sdt=5,33&sciodt=0,33&hl=en"
Llm-based agentic reasoning frameworks: A survey from methods to scenarios,B Zhao; LG Foo; P Hu; C Theobalt; H Rahmani,2025,arXiv preprint arXiv …,"makes it difficult to observe the abilities and trends of LLM agents at the frontier of research  or the  Thus, we propose a systematic taxonomy which provides a unified view of LLM agentic",https://arxiv.org/abs/2508.17692,https://arxiv.org/pdf/2508.17692?,17,"/scholar?cites=17634371389233281140&as_sdt=5,33&sciodt=0,33&hl=en"
PreAct: Prediction enhances agent's planning ability,D Fu; J Huang; S Lu; G Dong; Y Wang,2025,Proceedings of the …,"2022) ReAct is a pioneering work towards LLM agent that combines thought t, action a, and   to react in Section 3.2, as the PreAct prompt is used to initiate the LLM in these experiments.",https://aclanthology.org/2025.coling-main.1/,https://aclanthology.org/2025.coling-main.1.pdf,14,"/scholar?cites=15893608763016132155&as_sdt=5,33&sciodt=0,33&hl=en"
Think-then-react: Towards unconstrained human action-to-reaction generation,W Tan; B Li; C Jin; W Huang; X Wang,2025,arXiv preprint arXiv …,"To address these challenges, we propose Think-Then-React model (TTR), an LLM-based  model designed to predict human reactions in online and unprompted settings with the",https://arxiv.org/abs/2503.16451,https://arxiv.org/pdf/2503.16451?,5,"/scholar?cites=10777489500328209298&as_sdt=5,33&sciodt=0,33&hl=en"
Grounding llms for robot task planning using closed-loop state feedback,V Bhat; AU Kaypak; P Krishnamurthy; R Karri,2024,arXiv preprint arXiv …,"In this section, we demonstrate how BrainBodyLLM extends to real-world robot task  planning using the Franka Research 3 (FR3) robotic arm. Our experiments, integrating a 7 DOF",https://arxiv.org/abs/2402.08546,https://arxiv.org/pdf/2402.08546,40,"/scholar?cites=11894011853514176778&as_sdt=5,33&sciodt=0,33&hl=en"
Formally specifying the high-level behavior of LLM-based agents,M Crouse; I Abdelaziz; R Astudillo; K Basu,2023,arXiv preprint arXiv …,"monitor which guarantees the LLM will produce an  LLM-based agents. We demonstrate  how the proposed framework can be used to implement recent LLM-based agents (eg, ReACT),",https://arxiv.org/abs/2310.08535,https://arxiv.org/pdf/2310.08535,17,"/scholar?cites=10059196215274208316&as_sdt=5,33&sciodt=0,33&hl=en"
Exploring the Necessity of Reasoning in LLM-based Agent Scenarios,X Zhou; G Tie; G Zhang; W Wang; Z Zuo; D Wu,2025,arXiv preprint arXiv …,"Large Language Model (LLM)-based agents signify a pivotal  Despite these advantages,  these LLM-based agent paradigms  of LRM and LLM compare under the ReAct and Reflection",https://arxiv.org/abs/2503.11074,https://arxiv.org/pdf/2503.11074,2,"/scholar?cites=17818782870636378122&as_sdt=5,33&sciodt=0,33&hl=en"
On the brittle foundations of react prompting for agentic large language models,M Verma; S Bhambri; S Kambhampati,2024,arXiv preprint arXiv:2405.13966,of ReAct-LLM Agent to plummet. Our findings highlight that the benefits of ReAct-based LLM   We examine the claims of ReAct to understand the performance of ReAct-based LLM agents,https://arxiv.org/abs/2405.13966,https://arxiv.org/pdf/2405.13966?,39,"/scholar?cites=6040352179131161538&as_sdt=5,33&sciodt=0,33&hl=en"
Exploring llm-based agents for root cause analysis,D Roy; X Zhang; R Bhave; C Bansal,2024,… proceedings of the …,"study on the use of ReAct [40], an LLM agent, for RCA in an  success and failure modes of  the ReAct in RCA. • We evaluate  a real world implementation of an LLM-based agent for RCA",https://dl.acm.org/doi/abs/10.1145/3663529.3663841,https://dl.acm.org/doi/pdf/10.1145/3663529.3663841,154,"/scholar?cites=7178390349419858184&as_sdt=5,33&sciodt=0,33&hl=en"
Lightplanner: Unleashing the reasoning capabilities of lightweight large language models in task planning,W Zhou; M Tao; C Zhao; H Dong,2025,2025 IEEE/RSJ …,"parameter LLM, capable of real-time operation on edge devices, for complex task planning.   GPT-4-based CoPAL and ReAct3B fine-tuned on an open-source LLM. As shown in Table II,",https://ieeexplore.ieee.org/abstract/document/11247436/,https://arxiv.org/pdf/2503.08508,6,"/scholar?cites=7977354144322331612&as_sdt=5,33&sciodt=0,33&hl=en"
Testing and understanding erroneous planning in llm agents through synthesized user inputs,Z Ji; D Wu; P Ma; Z Li; S Wang,2024,arXiv preprint arXiv:2404.17833,"LLM agent frameworks, ReAct [59], OpenAI Tools (OT) [5], and OpenAI Assistant (OA) [7].  These LLM  We evaluate PDoctor on three mainstream LLM agent frameworks, including ReAct",https://arxiv.org/abs/2404.17833,https://arxiv.org/pdf/2404.17833?,23,"/scholar?cites=18238143538090553700&as_sdt=5,33&sciodt=0,33&hl=en"
LLM-Based Long-Term Life Task Planning to Reduce Human Uncertainty,B Wang,2025,NA,"By measuring uncertainties, this study demonstrates how LLM simulations can reveal both  strengths and limitations in long-term life task planning. The study for RQ3 develops the GOLF",https://search.proquest.com/openview/62a5cee132d2fa8de84e7db5997a472e/1?pq-origsite=gscholar&cbl=18750&diss=y,,0,
Multi-agent LLM with the Chain-of-Thought for Design,J Zhang; J Han,2026,HCI International 2025 …,"proposing an LLM-driven approach for evaluating creativity by adopting Chain-of-Thought  and  To improve the consistency of LLM outputs, we then adopted the Chain-of-Thought (CoT)",https://books.google.com/books?hl=en&lr=&id=iZelEQAAQBAJ&oi=fnd&pg=PA337&dq=(%22large+language+model%22+OR+LLM)+AND+(%22ReAct%22+OR+%22reasoning+and+acting%22+OR+%22chain-of-thought%22+OR+%22iterative+reasoning%22+OR+%22task+planning%22)&ots=KJ8WCKT2mQ&sig=1w-SkLcBbZt9gYP6KYLGlBr2TrI,,0,
Learning to plan & reason for evaluation with thinking-llm-as-a-judge,S Saha; X Li; M Ghazvininejad; J Weston,2025,arXiv preprint arXiv …,"LLM-as-a-Judge models generate chain-of-thought (CoT)  , a preference optimization algorithm  for Thinking-LLM-as-a-Judge that  for building robust LLM-as-a-Judge reasoning models.",https://arxiv.org/abs/2501.18099,https://arxiv.org/pdf/2501.18099,55,"/scholar?cites=1475673604180048985&as_sdt=5,33&sciodt=0,33&hl=en"
ProgPrompt: program generation for situated robot task planning using large language models,I Singh; V Blukis; A Mousavian; A Goyal; D Xu,2023,Autonomous …,We present an LLM prompting scheme for robot task planning that brings together the two  strengths of LLMs: commonsense reasoning and code understanding. We construct prompts,https://link.springer.com/article/10.1007/s10514-023-10135-3,https://link.springer.com/article/10.1007/s10514-023-10135-3,114,"/scholar?cites=17994827274245922710&as_sdt=5,33&sciodt=0,33&hl=en"
Learning when to plan: Efficiently allocating test-time compute for llm agents,D Paglieri; B Cupiał; J Cook; U Piterbarg,2025,arXiv preprint arXiv …,"In agentic settings, existing methods like ReAct prompt LLMs to  formalizing dynamic planning  for LLM agents, enabling them to  is the first to explore training LLM agents for dynamic test-",https://arxiv.org/abs/2509.03581,https://arxiv.org/pdf/2509.03581,7,"/scholar?cites=557421161667072468&as_sdt=5,33&sciodt=0,33&hl=en"
From llm reasoning to autonomous ai agents: A comprehensive review,MA Ferrag; N Tihanyi; M Debbah,2025,arXiv preprint arXiv:2504.19678,"enhance LLM-based agents, from combining reasoning and acting using techniques like  React [ • We propose a taxonomy of approximately 60 LLM and AI-agent benchmarks, including",https://arxiv.org/abs/2504.19678,https://arxiv.org/pdf/2504.19678?,166,"/scholar?cites=18364990593051905415&as_sdt=5,33&sciodt=0,33&hl=en"
GMATP-LLM: A General Multi-Agent Task Dynamic Planning Method using Large Language Models,X Deng; G Tao; C Wen; X Zhang; Z Ju,2025,2025 44th Chinese …,"In this work, we introduce a generalized task planning innovation framework  named GMATP-LLM, which is designed for multi-agent systems. This method utilizes",https://ieeexplore.ieee.org/abstract/document/11179615/,,0,
Reason from Future: Reverse Thought Chain Enhances LLM Reasoning,Y Xu; Y Zheng; S Sun; S Huang; B Dong,2025,Findings of the …,"It has been demonstrated that carefully designed reasoning paradigms, like Chain-of-Thought  (CoT) and Tree-of-Thought (ToT), can enhance the reasoning capabilities of small",https://aclanthology.org/2025.findings-acl.1290/,https://aclanthology.org/2025.findings-acl.1290.pdf,2,"/scholar?cites=10551513331167905568&as_sdt=5,33&sciodt=0,33&hl=en"
Robotouille: An asynchronous planning benchmark for LLM agents,G Gonzalez-Pumariega; LS Yean; N Sunkara,2025,arXiv preprint arXiv …,"In addition, we provide 3 datasets to test LLM agents’  diversity of our testbed and the  capabilities of LLM agents.  method, ReAct + Prior, that prompts ReAct with more details",https://arxiv.org/abs/2502.05227,https://arxiv.org/pdf/2502.05227?,16,"/scholar?cites=6112160064068630096&as_sdt=5,33&sciodt=0,33&hl=en"
TPTU: large language model-based AI agents for task planning and tool usage,J Ruan; Y Chen; B Zhang; Z Xu; T Bao; G Du,2023,arXiv preprint arXiv …,"of task planning and the usage of external tools. In this paper, we first propose a structured  framework tailored for LLM- various LLMs and evaluate their Task Planning and Tool Usage (",https://arxiv.org/abs/2308.03427,https://arxiv.org/pdf/2308.03427,56,"/scholar?cites=7916725756616343845&as_sdt=5,33&sciodt=0,33&hl=en"
Automating the generation of prompts for llm-based action choice in pddl planning,K Stein; D Fišer; J Hoffmann; A Koller,2025,Proceedings of the International …,"as they allow to incorporate Chain-ofThought (in CoT and ReAct). All four LLM action choice  mechanisms soundly beat (3) random action choice, showing that the LLM does carry some",https://ojs.aaai.org/index.php/ICAPS/article/view/36126,https://ojs.aaai.org/index.php/ICAPS/article/download/36126/38280,16,"/scholar?cites=5485652061021354863&as_sdt=5,33&sciodt=0,33&hl=en"
Large language models as commonsense knowledge for large-scale task planning,Z Zhao; WS Lee; D Hsu,2023,Advances in neural information …,"), to scale up task planning. In our new LLM-MCTS algorithm, the LLM-induced world model   belief for MCTS to achieve effective reasoning; the LLM-induced policy acts as a heuristic to",https://proceedings.neurips.cc/paper_files/paper/2023/hash/65a39213d7d0e1eb5d192aa77e77eeb7-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/65a39213d7d0e1eb5d192aa77e77eeb7-Paper-Conference.pdf,453,"/scholar?cites=18406274173092589648&as_sdt=5,33&sciodt=0,33&hl=en"
Ros-llm: A ros framework for embodied ai with task feedback and structured reasoning,CE Mower; Y Wan; H Yu; A Grosnit,2024,arXiv preprint arXiv …,"LLMs, automatic extraction of a behavior from the LLM output and execution of ROS actions/  to the library of possible actions, and LLM reflection via human and environment feedback.",https://arxiv.org/abs/2406.19741,https://arxiv.org/pdf/2406.19741,51,"/scholar?cites=9750011393770502795&as_sdt=5,33&sciodt=0,33&hl=en"
Gg-llm: Geometrically grounding large language models for zero-shot human activity forecasting in human-aware task planning,MA Graule; V Isler,2024,2024 IEEE International Conference on …,We present a system that utilizes a Large Language Model (LLM) to infer a human’s next  actions from a range of modalities without fine-tuning. A novel aspect of our system that is,https://ieeexplore.ieee.org/abstract/document/10611090/,https://arxiv.org/pdf/2310.20034,29,"/scholar?cites=3355975311190234982&as_sdt=5,33&sciodt=0,33&hl=en"
"Describe, explain, plan and select: Interactive planning with large language models enables open-world multi-task agents",Z Wang; S Cai; G Chen; A Liu; X Ma; Y Liang,2023,arXiv preprint arXiv …,We investigate the challenge of task planning for multi-task embodied agents in open-world   send it back to the LLM-based planner. We then prompt the LLM as an explainer to locate,https://arxiv.org/abs/2302.01560,https://arxiv.org/pdf/2302.01560,511,"/scholar?cites=6631011101864601581&as_sdt=5,33&sciodt=0,33&hl=en"
Taming the LLM: Reliable Task Planning for Robotics Using Parsing and Grounding,A Flores-Ramírez; E Flores; O Arreola-Alvarado,2025,… Conference on Artificial …,"Domestic service robots require the ability to translate ambiguous human commands into  reliable, executable action plans. While Large Language Models (LLMs) offer powerful natural",https://link.springer.com/chapter/10.1007/978-3-032-09037-9_24,,0,
Textualized Agent-Style Reasoning for Complex Tasks by Multiple Round LLM Generation,C Liang; Z Feng; Z Liu; W Jiang; J Xu; Y Chen,2024,arXiv preprint arXiv …,"In this study, we present AgentCOT to alleviate the key issues faced in chain-of-thought  for reasoning tasks: hallucination problem, restricted interpretability and uncontrollable",https://arxiv.org/abs/2409.12411,https://arxiv.org/pdf/2409.12411?,4,"/scholar?cites=9388718078305714047&as_sdt=5,33&sciodt=0,33&hl=en"
Context-Rich Adaptive Embodied Agents: Enhancing LLM-Powered Task Planning and Memory in Home Robotics,Y Gai; H Cen,2026,NA,"-driven agent orchestration system that integrates task planning,  Task planning often lacks  a deeper understanding of  -Enhanced Task Planning (SETP) which enriches the LLM-driven",https://www.preprints.org/manuscript/202603.0362,https://www.preprints.org/frontend/manuscript/7e225e8d018f6b0dafe2636c9a1b65ab/download_pub,0,
Can llm-reasoning models replace classical planning? a benchmark study,K Goebel; P Zips,2025,arXiv preprint arXiv:2507.23589,"Recent advancements in Large Language Models have sparked interest in their potential for  robotic task planning. While these models demonstrate strong generative capabilities, their",https://arxiv.org/abs/2507.23589,https://arxiv.org/pdf/2507.23589?,5,"/scholar?cites=9256641865546747869&as_sdt=5,33&sciodt=0,33&hl=en"
